,TEAM_Home,TEAM_Away,DATE_Home,keras_pred,keras_proba,W/L_Home,clusters,Accuracy,n_matches
10742,POR,PHX,04/16/2012,L,0.26529413,L,48,0.8860759493670886,79
3837,TOR,WAS,02/06/2012,L,0.26813456,L,48,0.8860759493670886,79
11609,HOU,LAC,11/04/2013,L,0.26514167,L,48,0.8860759493670886,79
1852,SAC,MEM,01/18/2013,L,0.26433802,L,48,0.8860759493670886,79
4701,ATL,LAL,02/17/2009,L,0.26551533,L,48,0.8860759493670886,79
7257,LAL,NOH,03/14/2012,L,0.26564497,W,48,0.8860759493670886,79
7607,DET,MEM,03/17/2015,L,0.26717612,W,48,0.8860759493670886,79
11684,PHX,MIA,11/05/2012,L,0.2677213,L,48,0.8860759493670886,79
12067,PHX,CLE,11/09/2012,L,0.26681674,W,48,0.8860759493670886,79
3513,CLE,ORL,02/03/2012,L,0.2664219,L,48,0.8860759493670886,79
6276,WAS,GSW,03/05/2012,L,0.2652455,L,48,0.8860759493670886,79
16531,SAC,BKN,12/29/2014,L,0.26820624,L,48,0.8860759493670886,79
5456,ORL,WAS,02/25/2014,L,0.26881143,L,48,0.8860759493670886,79
9606,NYK,MIL,04/05/2013,L,0.26753044,W,48,0.8860759493670886,79
8596,CLE,ATL,03/27/2011,L,0.2687605,L,48,0.8860759493670886,79
8171,LAC,DAL,03/23/2010,L,0.26536113,L,48,0.8860759493670886,79
15121,DET,BKN,12/14/2012,L,0.26740342,L,48,0.8860759493670886,79
7405,TOR,CHA,03/16/2009,L,0.26464725,L,48,0.8860759493670886,79
9167,CHI,OKC,04/01/2012,L,0.26863462,L,48,0.8860759493670886,79
13417,GSW,WAS,11/25/2008,L,0.26546335,L,48,0.8860759493670886,79
1254,SAC,ORL,01/13/2009,L,0.26581797,L,48,0.8860759493670886,79
3252,SAS,LAC,01/31/2015,L,0.26564768,L,48,0.8860759493670886,79
433,WAS,PHI,01/05/2010,L,0.2661072,W,48,0.8860759493670886,79
4880,DET,CHA,02/19/2014,L,0.266293,L,48,0.8860759493670886,79
985,DET,DAL,01/10/2012,L,0.26681334,L,48,0.8860759493670886,79
11291,MEM,IND,10/31/2014,L,0.26778334,W,48,0.8860759493670886,79
542,NJN,ATL,01/06/2010,L,0.26707357,L,48,0.8860759493670886,79
13314,LAC,MEM,11/23/2014,L,0.2673049,L,48,0.8860759493670886,79
14586,GSW,SAS,12/08/2010,L,0.2685216,L,48,0.8860759493670886,79
6368,WAS,DET,03/06/2011,L,0.2673381,L,48,0.8860759493670886,79
7311,UTA,ORL,03/15/2009,L,0.26622117,L,48,0.8860759493670886,79
5990,ATL,PHX,03/02/2014,L,0.26833937,L,48,0.8860759493670886,79
9562,SAC,GSW,04/05/2009,L,0.26527756,L,48,0.8860759493670886,79
15234,WAS,MIA,12/15/2012,L,0.26645678,L,48,0.8860759493670886,79
561,DEN,SAC,01/06/2011,L,0.2682218,L,48,0.8860759493670886,79
13566,NOP,GSW,11/26/2013,L,0.26695016,L,48,0.8860759493670886,79
14485,NJN,ATL,12/07/2010,L,0.26438433,L,48,0.8860759493670886,79
6996,SAC,POR,03/12/2010,L,0.26544854,L,48,0.8860759493670886,79
1530,CHA,IND,01/15/2013,L,0.2679299,L,48,0.8860759493670886,79
4041,MIN,MEM,02/08/2012,L,0.26535016,L,48,0.8860759493670886,79
10086,GSW,LAC,04/10/2010,L,0.2655738,L,48,0.8860759493670886,79
9756,ORL,HOU,04/07/2009,L,0.26795006,L,48,0.8860759493670886,79
3137,IND,PHX,01/30/2014,L,0.26627642,L,48,0.8860759493670886,79
3944,SAC,MIN,02/07/2012,L,0.26538366,L,48,0.8860759493670886,79
7516,LAC,GSW,03/17/2009,L,0.26463467,L,48,0.8860759493670886,79
9900,DET,MIA,04/08/2012,L,0.2658333,L,48,0.8860759493670886,79
13438,NOH,MIL,11/25/2009,L,0.26444215,W,48,0.8860759493670886,79
2903,ORL,BKN,01/28/2013,L,0.2678147,L,48,0.8860759493670886,79
1910,CLE,PHX,01/19/2011,L,0.26748756,L,48,0.8860759493670886,79
9014,ATL,PHI,03/31/2009,L,0.26710123,L,48,0.8860759493670886,79
5437,TOR,PHX,02/25/2011,L,0.2654033,L,48,0.8860759493670886,79
14435,PHI,CHA,12/06/2013,L,0.26585543,L,48,0.8860759493670886,79
15622,LAC,DEN,12/19/2014,L,0.26676932,L,48,0.8860759493670886,79
2197,POR,PHX,01/21/2015,L,0.26828676,L,48,0.8860759493670886,79
16066,CLE,MIA,12/25/2014,L,0.26763764,L,48,0.8860759493670886,79
5248,MIN,MEM,02/23/2011,L,0.26557615,L,48,0.8860759493670886,79
3008,CLE,GSW,01/29/2013,L,0.26708546,L,48,0.8860759493670886,79
4871,IND,MIN,02/19/2014,L,0.26836246,L,48,0.8860759493670886,79
7628,NYK,NJN,03/18/2009,L,0.2686275,L,48,0.8860759493670886,79
2130,CLE,MIL,01/21/2011,L,0.26565963,L,48,0.8860759493670886,79
6263,DEN,LAC,03/05/2011,L,0.26720738,L,48,0.8860759493670886,79
4848,ORL,MIA,02/19/2012,L,0.26656714,L,48,0.8860759493670886,79
16664,DAL,HOU,12/31/2009,L,0.26656222,L,48,0.8860759493670886,79
6758,MIN,LAC,03/09/2015,L,0.2682486,L,48,0.8860759493670886,79
12696,ORL,DAL,11/16/2013,L,0.26694572,L,48,0.8860759493670886,79
4290,MIN,MEM,02/10/2013,L,0.2672894,L,48,0.8860759493670886,79
168,LAC,GSW,01/02/2013,L,0.266173,L,48,0.8860759493670886,79
16140,CLE,TOR,12/26/2011,L,0.26736575,L,48,0.8860759493670886,79
7066,BOS,NYK,03/12/2014,L,0.26850158,L,48,0.8860759493670886,79
8146,DET,BOS,03/22/2015,L,0.2673932,W,48,0.8860759493670886,79
1449,DET,NOP,01/14/2015,L,0.21090111,L,54,0.9047619047619048,84
7686,CLE,IND,03/18/2013,L,0.21114194,L,54,0.9047619047619048,84
15543,DAL,NJN,12/19/2008,L,0.20985267,L,54,0.9047619047619048,84
4770,ORL,NOH,02/18/2009,L,0.20975551,L,54,0.9047619047619048,84
16358,PHX,PHI,12/28/2011,L,0.20729774,L,54,0.9047619047619048,84
3096,PHX,DAL,01/30/2012,L,0.20858344,L,54,0.9047619047619048,84
10414,GSW,SAS,04/13/2009,L,0.2078703,L,54,0.9047619047619048,84
3015,NOH,LAL,01/29/2013,L,0.20823517,L,54,0.9047619047619048,84
10878,NJN,MIL,04/21/2012,L,0.21126404,L,54,0.9047619047619048,84
9307,PHX,GSW,04/02/2015,L,0.21017799,L,54,0.9047619047619048,84
10849,DET,MIN,04/19/2012,L,0.20673582,L,54,0.9047619047619048,84
3693,DAL,UTA,02/05/2009,L,0.21257383,L,54,0.9047619047619048,84
14040,TOR,DEN,12/02/2008,L,0.21179241,L,54,0.9047619047619048,84
3058,OKC,UTA,01/30/2009,L,0.21151337,L,54,0.9047619047619048,84
5441,GSW,ATL,02/25/2011,L,0.21251932,L,54,0.9047619047619048,84
6531,POR,DAL,03/07/2014,L,0.21228695,L,54,0.9047619047619048,84
4087,LAL,CLE,02/08/2015,L,0.20681354,L,54,0.9047619047619048,84
14110,CHI,MIL,12/03/2008,L,0.21091232,L,54,0.9047619047619048,84
5617,HOU,NOH,02/27/2011,L,0.20774612,W,54,0.9047619047619048,84
8167,MEM,MIA,03/23/2009,L,0.21168345,L,54,0.9047619047619048,84
5122,TOR,CHA,02/22/2011,L,0.20916146,L,54,0.9047619047619048,84
1635,POR,CLE,01/16/2013,L,0.21168578,L,54,0.9047619047619048,84
2737,IND,ORL,01/27/2009,L,0.2089977,L,54,0.9047619047619048,84
2593,MIN,WAS,01/25/2013,L,0.20939544,L,54,0.9047619047619048,84
5465,SAC,HOU,02/25/2014,L,0.20930257,L,54,0.9047619047619048,84
4907,TOR,NYK,02/20/2009,L,0.20869312,L,54,0.9047619047619048,84
4482,DEN,MIN,02/12/2014,L,0.21149287,L,54,0.9047619047619048,84
15013,CHA,DET,12/13/2008,L,0.20920667,L,54,0.9047619047619048,84
13174,DET,PHX,11/22/2009,L,0.21062991,L,54,0.9047619047619048,84
15005,GSW,DEN,12/13/2008,L,0.21220058,L,54,0.9047619047619048,84
15004,ORL,UTA,12/13/2008,L,0.20873412,W,54,0.9047619047619048,84
6027,SAC,IND,03/03/2009,L,0.20981783,L,54,0.9047619047619048,84
1934,MIN,LAC,01/19/2011,L,0.21257913,L,54,0.9047619047619048,84
5312,PHX,BOS,02/23/2015,L,0.2087805,L,54,0.9047619047619048,84
9398,PHX,LAC,04/03/2013,L,0.2074343,L,54,0.9047619047619048,84
2592,ATL,BOS,01/25/2013,L,0.20930979,W,54,0.9047619047619048,84
4963,BKN,MIL,02/20/2013,L,0.21116835,W,54,0.9047619047619048,84
11938,NOH,LAL,11/08/2009,L,0.2090114,L,54,0.9047619047619048,84
2866,NJN,IND,01/28/2011,L,0.21163431,L,54,0.9047619047619048,84
2643,ATL,MIA,01/26/2009,L,0.20738202,L,54,0.9047619047619048,84
16484,NYK,LAL,12/29/2011,L,0.21020928,L,54,0.9047619047619048,84
11495,CHI,MIL,11/03/2009,L,0.20666808,W,54,0.9047619047619048,84
1313,CLE,LAL,01/13/2013,L,0.20936722,L,54,0.9047619047619048,84
14454,CHI,GSW,12/06/2014,L,0.211074,L,54,0.9047619047619048,84
16507,MIA,MIL,12/29/2012,L,0.20808434,L,54,0.9047619047619048,84
16496,HOU,OKC,12/29/2012,L,0.21186632,L,54,0.9047619047619048,84
8216,CHA,MIL,03/23/2012,L,0.208635,L,54,0.9047619047619048,84
12434,MEM,SAC,11/13/2014,L,0.20613772,W,54,0.9047619047619048,84
12781,PHI,SAS,11/17/2014,L,0.2065039,L,54,0.9047619047619048,84
16307,BOS,WAS,12/27/2014,L,0.20677003,L,54,0.9047619047619048,84
12256,TOR,HOU,11/11/2013,L,0.20704195,L,54,0.9047619047619048,84
13188,MIN,OKC,11/22/2010,L,0.2098344,L,54,0.9047619047619048,84
6088,CHA,SAC,03/03/2013,L,0.20931035,L,54,0.9047619047619048,84
11406,DET,BOS,11/02/2010,L,0.2075612,L,54,0.9047619047619048,84
8136,ORL,DEN,03/22/2015,L,0.21113545,L,54,0.9047619047619048,84
1579,NYK,WAS,01/16/2009,L,0.21204838,L,54,0.9047619047619048,84
7823,DEN,HOU,03/19/2015,L,0.20778862,L,54,0.9047619047619048,84
16119,PHX,LAC,12/26/2010,L,0.20784318,L,54,0.9047619047619048,84
15708,NOP,POR,12/20/2014,L,0.20900673,L,54,0.9047619047619048,84
14943,SAC,MIL,12/12/2012,L,0.20697987,L,54,0.9047619047619048,84
16054,CHI,HOU,12/25/2012,L,0.21139094,L,54,0.9047619047619048,84
4921,IND,HOU,02/20/2010,L,0.20751843,W,54,0.9047619047619048,84
15750,PHI,CHI,12/21/2010,L,0.20886305,L,54,0.9047619047619048,84
4824,GSW,UTA,02/19/2010,L,0.20639065,L,54,0.9047619047619048,84
13723,DAL,CHI,11/28/2012,L,0.20778784,L,54,0.9047619047619048,84
4225,PHX,POR,02/10/2010,L,0.2109384,L,54,0.9047619047619048,84
14498,HOU,SAS,12/07/2012,L,0.20989236,L,54,0.9047619047619048,84
12683,DEN,HOU,11/16/2013,L,0.20867309,L,54,0.9047619047619048,84
6192,CHA,POR,03/04/2013,L,0.21140793,L,54,0.9047619047619048,84
6607,ORL,IND,03/08/2013,L,0.21071845,L,54,0.9047619047619048,84
14661,CLE,HOU,12/09/2009,L,0.20653972,L,54,0.9047619047619048,84
7395,MIN,SAS,03/15/2015,L,0.21156156,L,54,0.9047619047619048,84
358,ATL,DET,01/04/2013,L,0.21073097,L,54,0.9047619047619048,84
1178,MEM,LAC,01/12/2010,L,0.21254155,W,54,0.9047619047619048,84
12510,PHI,DET,11/14/2012,L,0.2078628,L,54,0.9047619047619048,84
16613,MIN,DAL,12/30/2013,L,0.20869079,L,54,0.9047619047619048,84
481,SAC,BKN,01/05/2013,L,0.21113926,L,54,0.9047619047619048,84
10432,DEN,PHX,04/13/2010,L,0.2063011,L,54,0.9047619047619048,84
16734,SAC,BOS,12/31/2014,L,0.21050957,L,54,0.9047619047619048,84
10567,NYK,TOR,04/14/2010,L,0.21033582,L,54,0.9047619047619048,84
6053,GSW,ORL,03/03/2010,L,0.21049568,L,54,0.9047619047619048,84
13578,ORL,GSW,11/26/2014,L,0.21079525,L,54,0.9047619047619048,84
1330,DEN,UTA,01/13/2014,L,0.20704246,L,54,0.9047619047619048,84
1274,WAS,ATL,01/13/2010,L,0.21155176,L,54,0.9047619047619048,84
3318,ORL,BOS,02/01/2013,L,0.2590738,L,94,0.9090909090909091,55
12389,PHI,SAS,11/13/2010,L,0.25551036,L,94,0.9090909090909091,55
12209,CHA,DET,11/11/2009,L,0.25971854,L,94,0.9090909090909091,55
492,DAL,NYK,01/05/2014,L,0.25669265,L,94,0.9090909090909091,55
4007,ORL,NOH,02/08/2010,L,0.2588932,W,94,0.9090909090909091,55
8560,MEM,UTA,03/26/2014,L,0.2568164,W,94,0.9090909090909091,55
722,PHI,MIL,01/07/2015,L,0.25861043,L,94,0.9090909090909091,55
16158,UTA,GSW,12/26/2012,L,0.25748527,L,94,0.9090909090909091,55
9556,CHA,DET,04/05/2009,L,0.2565577,L,94,0.9090909090909091,55
7345,PHX,LAC,03/15/2012,L,0.2555772,W,94,0.9090909090909091,55
13690,MIL,DET,11/28/2008,L,0.25798118,L,94,0.9090909090909091,55
4603,PHI,MEM,02/15/2011,L,0.25637665,L,94,0.9090909090909091,55
4563,NJN,SAS,02/14/2011,L,0.25555816,L,94,0.9090909090909091,55
4175,MEM,CLE,02/09/2014,L,0.25874352,L,94,0.9090909090909091,55
5371,PHX,SAS,02/24/2013,L,0.25692222,L,94,0.9090909090909091,55
1070,MIA,UTA,01/11/2010,L,0.25659215,L,94,0.9090909090909091,55
13005,CLE,SAS,11/20/2010,L,0.25776696,L,94,0.9090909090909091,55
576,DET,PHI,01/06/2012,L,0.25758266,L,94,0.9090909090909091,55
12431,WAS,SAS,11/13/2013,L,0.25573945,L,94,0.9090909090909091,55
11905,DEN,CLE,11/07/2014,L,0.25826728,L,94,0.9090909090909091,55
16109,PHI,UTA,12/26/2009,L,0.2594131,L,94,0.9090909090909091,55
10636,CHI,TOR,04/15/2009,L,0.2596125,L,94,0.9090909090909091,55
15374,PHX,DAL,12/17/2010,L,0.2580186,L,94,0.9090909090909091,55
7761,WAS,POR,03/19/2010,L,0.25949988,L,94,0.9090909090909091,55
7748,UTA,PHX,03/19/2010,L,0.25966763,L,94,0.9090909090909091,55
4749,WAS,UTA,02/17/2012,L,0.25591695,L,94,0.9090909090909091,55
12022,PHX,PHI,11/09/2009,L,0.25579977,W,94,0.9090909090909091,55
6865,DAL,CLE,03/10/2015,L,0.25727516,L,94,0.9090909090909091,55
6422,MIA,SAS,03/06/2014,L,0.259324,L,94,0.9090909090909091,55
8876,WAS,HOU,03/29/2015,L,0.25914133,L,94,0.9090909090909091,55
15603,CLE,BOS,12/19/2012,L,0.25667942,L,94,0.9090909090909091,55
6262,SAC,UTA,03/05/2011,L,0.2581818,L,94,0.9090909090909091,55
15594,NOH,LAC,12/19/2012,L,0.25845894,L,94,0.9090909090909091,55
11256,NJN,MIA,10/31/2010,L,0.25567144,L,94,0.9090909090909091,55
711,MEM,SAS,01/07/2014,L,0.2579049,L,94,0.9090909090909091,55
2150,NJN,OKC,01/21/2012,L,0.2558871,L,94,0.9090909090909091,55
7315,DAL,LAL,03/15/2009,L,0.25706717,L,94,0.9090909090909091,55
5168,PHX,BOS,02/22/2013,L,0.2564703,L,94,0.9090909090909091,55
11095,CLE,TOR,10/29/2010,L,0.25833225,L,94,0.9090909090909091,55
12870,ATL,LAL,11/18/2014,L,0.2558758,L,94,0.9090909090909091,55
4304,PHX,HOU,02/10/2015,L,0.2573461,L,94,0.9090909090909091,55
7221,PHX,HOU,03/14/2011,L,0.2579586,L,94,0.9090909090909091,55
13214,MEM,SAS,11/22/2013,L,0.2589031,L,94,0.9090909090909091,55
14834,NYK,NOH,12/11/2009,L,0.25937673,W,94,0.9090909090909091,55
10314,NJN,CHA,04/12/2010,L,0.2553746,L,94,0.9090909090909091,55
10320,DET,TOR,04/12/2010,L,0.2582214,L,94,0.9090909090909091,55
15318,NOH,POR,12/16/2012,L,0.25816184,L,94,0.9090909090909091,55
13243,GSW,PHI,11/23/2008,L,0.25757092,L,94,0.9090909090909091,55
8004,DAL,LAL,03/21/2012,L,0.25854343,L,94,0.9090909090909091,55
13297,DAL,DEN,11/23/2013,L,0.25892878,L,94,0.9090909090909091,55
7413,CHA,IND,03/16/2010,L,0.25554293,L,94,0.9090909090909091,55
2367,NJN,CHI,01/23/2012,L,0.25844914,L,94,0.9090909090909091,55
9534,NOP,POR,04/04/2015,L,0.25572145,L,94,0.9090909090909091,55
8580,PHI,CHA,03/27/2009,L,0.25586116,L,94,0.9090909090909091,55
11838,SAS,MIA,11/07/2008,L,0.2589874,L,94,0.9090909090909091,55
15148,WAS,LAC,12/14/2013,L,0.29085904,L,13,0.9125,80
5011,NOH,UTA,02/21/2009,L,0.2879926,L,13,0.9125,80
2076,NYK,BKN,01/20/2014,L,0.28682703,L,13,0.9125,80
14712,MIL,OKC,12/09/2014,L,0.28795767,L,13,0.9125,80
15259,CHA,CLE,12/15/2014,L,0.28979453,L,13,0.9125,80
7473,CLE,SAS,03/16/2013,L,0.2900105,L,13,0.9125,80
11759,SAS,POR,11/06/2009,L,0.29069537,L,13,0.9125,80
11362,DEN,POR,11/01/2013,L,0.28825533,L,13,0.9125,80
7222,NOH,DEN,03/14/2011,L,0.28990474,L,13,0.9125,80
8260,IND,HOU,03/23/2015,L,0.29004043,L,13,0.9125,80
7890,OKC,UTA,03/20/2012,L,0.28926432,L,13,0.9125,80
11591,CHI,NYK,11/04/2010,L,0.2879841,L,13,0.9125,80
6354,CHI,DAL,03/06/2010,L,0.28716528,L,13,0.9125,80
14629,DEN,TOR,12/08/2014,L,0.28709358,L,13,0.9125,80
6345,MIN,HOU,03/06/2010,L,0.2900846,L,13,0.9125,80
757,LAL,POR,01/08/2010,L,0.2875788,L,13,0.9125,80
8394,NYK,MIL,03/25/2011,L,0.29058212,L,13,0.9125,80
5056,NOP,CHA,02/21/2014,L,0.28815076,L,13,0.9125,80
11180,WAS,CLE,10/30/2012,L,0.28730923,L,13,0.9125,80
4234,PHI,TOR,02/10/2010,L,0.29010546,L,13,0.9125,80
4550,POR,NOH,02/13/2013,L,0.28844208,L,13,0.9125,80
3518,MIL,DET,02/03/2012,L,0.2869029,L,13,0.9125,80
14726,MEM,OKC,12/10/2008,L,0.2864449,W,13,0.9125,80
427,SAC,PHX,01/05/2010,L,0.29058135,L,13,0.9125,80
2894,DET,PHI,01/28/2012,L,0.28821462,L,13,0.9125,80
14242,PHI,MIN,12/04/2012,L,0.2879917,L,13,0.9125,80
2736,MEM,DEN,01/27/2009,L,0.28781623,L,13,0.9125,80
81,NYK,IND,01/02/2009,L,0.2865911,L,13,0.9125,80
10718,LAL,SAC,04/15/2015,L,0.28804916,L,13,0.9125,80
15886,DAL,ATL,12/22/2014,L,0.28867579,L,13,0.9125,80
5175,CHA,CHI,02/22/2013,L,0.28651094,L,13,0.9125,80
15158,DEN,SAS,12/14/2014,L,0.28903508,L,13,0.9125,80
7043,SAS,MIN,03/12/2013,L,0.28785604,L,13,0.9125,80
7845,PHI,GSW,03/20/2009,L,0.28794837,L,13,0.9125,80
886,MIN,TOR,01/09/2012,L,0.28657365,L,13,0.9125,80
14360,IND,SAC,12/05/2014,L,0.28654194,L,13,0.9125,80
12197,PHI,UTA,11/11/2008,L,0.28735358,L,13,0.9125,80
3455,ATL,NOP,02/02/2015,L,0.28861064,L,13,0.9125,80
1296,CHA,DET,01/13/2012,L,0.2872712,L,13,0.9125,80
785,CLE,POR,01/08/2012,L,0.28967008,L,13,0.9125,80
3013,POR,DAL,01/29/2013,L,0.28835738,W,13,0.9125,80
3803,NOH,CHA,02/06/2010,L,0.28927028,W,13,0.9125,80
7518,WAS,UTA,03/17/2009,L,0.28827873,L,13,0.9125,80
11492,IND,DEN,11/03/2009,L,0.2879905,L,13,0.9125,80
8414,NJN,ORL,03/25/2011,L,0.28931004,L,13,0.9125,80
15511,CHI,HOU,12/18/2013,L,0.28732896,L,13,0.9125,80
7309,NYK,CLE,03/15/2009,L,0.28755298,L,13,0.9125,80
8883,PHI,CLE,03/29/2015,L,0.29029188,L,13,0.9125,80
11118,ATL,TOR,10/29/2014,L,0.28994095,L,13,0.9125,80
3560,NYK,BOS,02/03/2015,L,0.2893866,L,13,0.9125,80
5750,MIN,LAL,02/28/2013,L,0.2892154,L,13,0.9125,80
2799,ORL,DET,01/27/2013,L,0.289492,L,13,0.9125,80
11211,CHA,HOU,10/30/2013,L,0.28911692,L,13,0.9125,80
2943,BKN,ATL,01/28/2015,L,0.2875682,L,13,0.9125,80
1802,DAL,BOS,01/18/2010,L,0.2873456,W,13,0.9125,80
4431,DET,SAS,02/11/2015,L,0.28848127,L,13,0.9125,80
5082,NYK,TOR,02/22/2009,L,0.28929448,L,13,0.9125,80
1485,MIN,MEM,01/15/2010,L,0.28825772,L,13,0.9125,80
3814,PHI,HOU,02/06/2010,L,0.28700536,W,13,0.9125,80
12037,DEN,IND,11/09/2010,L,0.2906968,L,13,0.9125,80
11549,WAS,MIA,11/03/2013,L,0.28814346,L,13,0.9125,80
3998,NYK,POR,02/08/2009,L,0.2864625,L,13,0.9125,80
6183,MIA,LAL,03/04/2012,L,0.2906074,L,13,0.9125,80
12989,DEN,LAC,11/20/2009,L,0.28864568,L,13,0.9125,80
5913,SAC,POR,03/01/2015,L,0.28886616,L,13,0.9125,80
9517,CLE,ATL,04/04/2014,L,0.28834176,L,13,0.9125,80
1147,CHA,CHI,01/11/2014,L,0.28657764,L,13,0.9125,80
2587,GSW,CHI,01/25/2013,L,0.286853,L,13,0.9125,80
1971,BOS,LAC,01/19/2015,L,0.2873004,L,13,0.9125,80
3345,PHI,DET,02/01/2014,L,0.2866292,L,13,0.9125,80
15858,TOR,DET,12/22/2010,L,0.28859234,L,13,0.9125,80
15734,LAC,SAS,12/21/2009,L,0.28704947,L,13,0.9125,80
200,IND,MIL,01/02/2015,L,0.28788543,W,13,0.9125,80
15649,MIN,HOU,12/20/2008,L,0.28909606,L,13,0.9125,80
15632,TOR,SAS,12/20/2008,L,0.28761095,L,13,0.9125,80
9631,DET,BOS,04/05/2014,L,0.29015517,W,13,0.9125,80
4479,WAS,HOU,02/12/2014,L,0.28768736,L,13,0.9125,80
2196,SAC,BKN,01/21/2015,L,0.28846842,L,13,0.9125,80
12236,SAC,LAL,11/11/2012,L,0.2890743,L,13,0.9125,80
16219,UTA,HOU,12/27/2008,L,0.2890216,L,13,0.9125,80
1798,NJN,LAC,01/18/2010,L,0.21295762,L,31,0.9230769230769231,78
9193,CHA,MIL,04/01/2013,L,0.2158714,L,31,0.9230769230769231,78
13783,GSW,NYK,11/29/2008,L,0.21491459,L,31,0.9230769230769231,78
12985,CHA,MIL,11/20/2009,L,0.21523473,L,31,0.9230769230769231,78
5565,LAL,MEM,02/26/2014,L,0.21651697,L,31,0.9230769230769231,78
11146,NYK,CHA,10/30/2009,L,0.21784145,L,31,0.9230769230769231,78
13700,ORL,MIL,11/28/2009,L,0.21610337,W,31,0.9230769230769231,78
6109,ATL,HOU,03/03/2015,L,0.2154192,W,31,0.9230769230769231,78
1209,NYK,MEM,01/12/2012,L,0.21340984,L,31,0.9230769230769231,78
15150,CLE,MIA,12/14/2013,L,0.21695644,L,31,0.9230769230769231,78
5595,MIL,NOH,02/27/2009,L,0.21591336,L,31,0.9230769230769231,78
16726,NYK,LAC,12/31/2014,L,0.21552834,L,31,0.9230769230769231,78
11453,HOU,UTA,11/02/2013,L,0.21792051,W,31,0.9230769230769231,78
11927,WAS,ORL,11/08/2008,L,0.21815276,L,31,0.9230769230769231,78
3759,DET,ORL,02/05/2014,L,0.21821469,L,31,0.9230769230769231,78
15152,MIL,DAL,12/14/2013,L,0.21614,L,31,0.9230769230769231,78
9094,CHA,WAS,03/31/2014,L,0.2162585,W,31,0.9230769230769231,78
3128,CHA,SAS,01/30/2013,L,0.21595973,L,31,0.9230769230769231,78
16294,MIN,GSW,12/27/2014,L,0.21410775,L,31,0.9230769230769231,78
3278,MIA,MIL,02/01/2010,L,0.21549404,L,31,0.9230769230769231,78
7720,ATL,GSW,03/18/2015,L,0.21434656,L,31,0.9230769230769231,78
7453,OKC,SAS,03/16/2012,L,0.21660551,L,31,0.9230769230769231,78
12100,PHI,TOR,11/09/2014,L,0.21319687,L,31,0.9230769230769231,78
2334,OKC,CLE,01/23/2010,L,0.2140474,L,31,0.9230769230769231,78
7270,MIN,CHA,03/14/2014,L,0.2130318,L,31,0.9230769230769231,78
948,DET,UTA,01/10/2009,L,0.21672428,L,31,0.9230769230769231,78
15894,DEN,CHA,12/22/2014,L,0.21573758,L,31,0.9230769230769231,78
4581,UTA,OKC,02/14/2012,L,0.2149755,L,31,0.9230769230769231,78
12567,MEM,ORL,11/15/2010,L,0.21823171,L,31,0.9230769230769231,78
8314,SAC,GSW,03/24/2012,L,0.21776542,L,31,0.9230769230769231,78
4698,DET,MIL,02/17/2009,L,0.21804973,L,31,0.9230769230769231,78
11733,CLE,UTA,11/05/2014,L,0.2172477,L,31,0.9230769230769231,78
12393,UTA,CHA,11/13/2010,L,0.21411291,W,31,0.9230769230769231,78
2164,PHI,SAS,01/21/2013,L,0.21633175,L,31,0.9230769230769231,78
3919,ORL,BOS,02/07/2010,L,0.21471325,W,31,0.9230769230769231,78
3155,BOS,HOU,01/30/2015,L,0.21413839,L,31,0.9230769230769231,78
11033,CHA,BOS,10/28/2009,L,0.21383107,L,31,0.9230769230769231,78
9127,DET,NJN,04/01/2009,L,0.21388155,L,31,0.9230769230769231,78
5656,DEN,BKN,02/27/2014,L,0.21693262,L,31,0.9230769230769231,78
4931,SAC,LAC,02/20/2010,L,0.21546632,L,31,0.9230769230769231,78
7999,LAC,OKC,03/21/2012,L,0.21415496,L,31,0.9230769230769231,78
970,MEM,CHA,01/10/2011,L,0.21499977,L,31,0.9230769230769231,78
9231,NOH,MEM,04/02/2010,L,0.21327075,L,31,0.9230769230769231,78
39,WAS,BOS,01/01/2012,L,0.21520528,L,31,0.9230769230769231,78
14282,TOR,UTA,12/05/2008,L,0.2166247,L,31,0.9230769230769231,78
1441,SAC,IND,01/14/2014,L,0.21406662,L,31,0.9230769230769231,78
13215,WAS,TOR,11/22/2013,L,0.21513715,L,31,0.9230769230769231,78
7912,PHI,LAC,03/20/2013,L,0.2184411,L,31,0.9230769230769231,78
1461,CHA,SAS,01/14/2015,L,0.21743232,L,31,0.9230769230769231,78
11357,NOP,ORL,11/01/2013,L,0.2165578,L,31,0.9230769230769231,78
5794,POR,DEN,02/29/2012,L,0.21695217,L,31,0.9230769230769231,78
13143,CLE,WAS,11/21/2014,L,0.21752349,L,31,0.9230769230769231,78
14129,MIA,DEN,12/03/2009,L,0.21347684,L,31,0.9230769230769231,78
10308,LAC,DAL,04/12/2010,L,0.21687451,L,31,0.9230769230769231,78
14402,MIL,CLE,12/06/2009,L,0.21637309,L,31,0.9230769230769231,78
320,TOR,CHI,01/04/2011,L,0.21591428,L,31,0.9230769230769231,78
552,MEM,UTA,01/06/2010,L,0.21817708,L,31,0.9230769230769231,78
4104,PHX,PHI,02/09/2009,L,0.21380761,L,31,0.9230769230769231,78
15786,PHI,MIL,12/21/2013,L,0.21741298,L,31,0.9230769230769231,78
6577,NJN,MEM,03/08/2010,L,0.21346495,L,31,0.9230769230769231,78
12636,DET,PHX,11/16/2008,L,0.21583223,L,31,0.9230769230769231,78
